436D,gene_id,gene_name,gene_type,gene_length,gene_count,RPK,TPM,log2(TPM+1)
53789,ENSMUSG00000087263.1,Gm15726,antisense,509,0,0.0,0.0,0.0
53790,ENSMUSG00000086695.1,Gm15247,antisense,403,0,0.0,0.0,0.0
53791,ENSMUSG00000095562.8,Erdr1,lincRNA,1577,0,0.0,0.0,0.0
53792,ENSMUSG00000093806.1,Asmt,protein_coding,1191,0,0.0,0.0,0.0
53793,ENSMUSG00000096661.1,Gm15069,processed_pseudogene,192,0,0.0,0.0,0.0
53794,ENSMUSG00000094276.1,Gm15068,processed_pseudogene,192,0,0.0,0.0,0.0
53795,ENSMUSG00000101796.1,Gm29277,lincRNA,602,0,0.0,0.0,0.0
53796,ENSMUSG00000101492.1,Gm29089,lincRNA,602,0,0.0,0.0,0.0
53797,ENSMUSG00000100968.1,Gm2098,unprocessed_pseudogene,1763,0,0.0,0.0,0.0
53798,ENSMUSG00000053211.10,Zfy1,protein_coding,2868,0,0.0,0.0,0.0
53799,ENSMUSG00000069053.11,Uba1y,protein_coding,4045,0,0.0,0.0,0.0
53800,ENSMUSG00000101036.1,Gm28588,antisense,796,0,0.0,0.0,0.0
53801,ENSMUSG00000101107.1,Gm28587,lincRNA,3005,0,0.0,0.0,0.0
53802,ENSMUSG00000101666.1,Rhoay-ps3,processed_pseudogene,576,0,0.0,0.0,0.0
53803,ENSMUSG00000056673.14,Kdm5d,protein_coding,15164,3,0.1978369823265629,4.0890177672453145,2.3473872281930754
53804,ENSMUSG00000075874.1,n-R5s1,rRNA,119,0,0.0,0.0,0.0
53805,ENSMUSG00000106618.1,Gm47281,miRNA,60,0,0.0,0.0,0.0
53806,ENSMUSG00000069049.11,Eif2s3y,protein_coding,4161,1,0.24032684450853162,4.967224659337336,2.5770600937707258
53807,ENSMUSG00000099876.1,Gm29650,lincRNA,742,0,0.0,0.0,0.0
53808,ENSMUSG00000091749.7,Tspy-ps,transcribed_unprocessed_pseudogene,1563,0,0.0,0.0,0.0
53809,ENSMUSG00000068457.14,Uty,protein_coding,9791,0,0.0,0.0,0.0
53810,ENSMUSG00000069045.11,Ddx3y,protein_coding,5199,2,0.3846893633391037,7.950998964224909,3.162048701405796
53811,ENSMUSG00000101059.1,Gm4017,processed_pseudogene,338,0,0.0,0.0,0.0
53812,ENSMUSG00000099809.1,Gm18665,unprocessed_pseudogene,270,0,0.0,0.0,0.0
53813,ENSMUSG00000069044.6,Usp9y,protein_coding,8094,0,0.0,0.0,0.0
53814,ENSMUSG00000077793.1,Gm25565,snRNA,105,0,0.0,0.0,0.0
53815,ENSMUSG00000100842.1,Gm17790,processed_pseudogene,1228,0,0.0,0.0,0.0
53816,ENSMUSG00000101947.1,Gm29167,processed_pseudogene,377,0,0.0,0.0,0.0
53817,ENSMUSG00000100619.1,Gm8446,unprocessed_pseudogene,2712,0,0.0,0.0,0.0
53818,ENSMUSG00000100877.1,Gm28534,unprocessed_pseudogene,676,0,0.0,0.0,0.0
53819,ENSMUSG00000100576.1,Gm28975,unprocessed_pseudogene,686,0,0.0,0.0,0.0
53820,ENSMUSG00000100326.1,Gm28974,processed_pseudogene,231,0,0.0,0.0,0.0
53821,ENSMUSG00000100356.1,Gm18797,unprocessed_pseudogene,1174,0,0.0,0.0,0.0
53822,ENSMUSG00000101443.1,Rhoay-ps1,processed_pseudogene,581,0,0.0,0.0,0.0
53823,ENSMUSG00000000103.12,Zfy2,protein_coding,3107,0,0.0,0.0,0.0
53824,ENSMUSG00000099614.1,Uba1y-ps2,unprocessed_pseudogene,2544,0,0.0,0.0,0.0
53825,ENSMUSG00000099973.1,Gm18796,unprocessed_pseudogene,1767,0,0.0,0.0,0.0
53826,ENSMUSG00000099888.1,Gm29552,unprocessed_pseudogene,660,0,0.0,0.0,0.0
53827,ENSMUSG00000100445.1,Gm29550,unprocessed_pseudogene,285,0,0.0,0.0,0.0
53828,ENSMUSG00000102072.1,Gm29551,unprocessed_pseudogene,698,0,0.0,0.0,0.0
53829,ENSMUSG00000101290.1,Gm8480,unprocessed_pseudogene,698,0,0.0,0.0,0.0
53830,ENSMUSG00000100103.1,Gm29553,processed_pseudogene,279,0,0.0,0.0,0.0
53831,ENSMUSG00000093335.1,Gm22119,miRNA,99,0,0.0,0.0,0.0
53832,ENSMUSG00000102120.1,Gm28630,unprocessed_pseudogene,498,0,0.0,0.0,0.0
53833,ENSMUSG00000099445.1,Gm28629,unprocessed_pseudogene,263,0,0.0,0.0,0.0
53834,ENSMUSG00000094881.3,H2al2c,protein_coding,336,0,0.0,0.0,0.0
53835,ENSMUSG00000099748.1,Uba1y-ps1,unprocessed_pseudogene,1708,0,0.0,0.0,0.0
53836,ENSMUSG00000069036.3,Sry,protein_coding,1188,0,0.0,0.0,0.0
53837,ENSMUSG00000101064.1,Gm18798,unprocessed_pseudogene,1700,0,0.0,0.0,0.0
53838,ENSMUSG00000095573.3,H2al2b,protein_coding,336,0,0.0,0.0,0.0
53839,ENSMUSG00000101114.1,Gm28628,unprocessed_pseudogene,264,0,0.0,0.0,0.0
53840,ENSMUSG00000102053.1,Gm4064,protein_coding,1561,0,0.0,0.0,0.0
53841,ENSMUSG00000100700.1,Gm6137,processed_pseudogene,578,0,0.0,0.0,0.0
53842,ENSMUSG00000101066.1,Gm8498,processed_pseudogene,974,0,0.0,0.0,0.0
53843,ENSMUSG00000094658.7,Rbmy,protein_coding,1727,0,0.0,0.0,0.0
53844,ENSMUSG00000095852.7,Gm10256,protein_coding,1780,0,0.0,0.0,0.0
53845,ENSMUSG00000100145.1,Gm8502,processed_pseudogene,901,0,0.0,0.0,0.0
53846,ENSMUSG00000099405.1,Gm8506,processed_pseudogene,829,0,0.0,0.0,0.0
53847,ENSMUSG00000091987.8,Gm10352,protein_coding,1576,0,0.0,0.0,0.0
53848,ENSMUSG00000099728.1,Gm8510,processed_pseudogene,895,0,0.0,0.0,0.0
53849,ENSMUSG00000101667.1,Gm29289,protein_coding,576,0,0.0,0.0,0.0
53850,ENSMUSG00000093918.7,Gm21677,protein_coding,1576,0,0.0,0.0,0.0
53851,ENSMUSG00000099455.1,Gm29288,processed_pseudogene,901,0,0.0,0.0,0.0
53852,ENSMUSG00000094511.7,Gm21693,protein_coding,1576,0,0.0,0.0,0.0
53853,ENSMUSG00000101141.1,Gm21139,processed_pseudogene,877,0,0.0,0.0,0.0
53854,ENSMUSG00000093987.7,Gm21704,protein_coding,1648,0,0.0,0.0,0.0
53855,ENSMUSG00000100285.1,Gm21147,processed_pseudogene,913,0,0.0,0.0,0.0
53856,ENSMUSG00000095948.7,Gm21708,protein_coding,1727,0,0.0,0.0,0.0
53857,ENSMUSG00000100960.1,Gm21156,processed_pseudogene,869,0,0.0,0.0,0.0
53858,ENSMUSG00000099970.1,Rhoay-ps2,processed_pseudogene,581,0,0.0,0.0,0.0
53859,ENSMUSG00000099660.1,Gm2316,processed_pseudogene,921,0,0.0,0.0,0.0
53860,ENSMUSG00000096520.7,Gm3376,protein_coding,1576,0,0.0,0.0,0.0
53861,ENSMUSG00000101016.1,Gm2325,processed_pseudogene,581,0,0.0,0.0,0.0
53862,ENSMUSG00000100360.1,Gm28649,unprocessed_pseudogene,1581,0,0.0,0.0,0.0
53863,ENSMUSG00000099838.1,Gm8521,unprocessed_pseudogene,606,0,0.0,0.0,0.0
53864,ENSMUSG00000100132.1,Gm18177,processed_pseudogene,404,0,0.0,0.0,0.0
53865,ENSMUSG00000101030.1,Gm28429,processed_pseudogene,363,0,0.0,0.0,0.0
53866,ENSMUSG00000100641.1,Gm28413,processed_pseudogene,291,0,0.0,0.0,0.0
53867,ENSMUSG00000101145.1,Gm28412,processed_pseudogene,177,0,0.0,0.0,0.0
53868,ENSMUSG00000100656.1,Gm8525,processed_pseudogene,861,0,0.0,0.0,0.0
53869,ENSMUSG00000100082.1,Gm28414,processed_pseudogene,294,0,0.0,0.0,0.0
53870,ENSMUSG00000101712.1,Gm28648,unprocessed_pseudogene,343,0,0.0,0.0,0.0
53871,ENSMUSG00000101558.1,Gm28647,unprocessed_pseudogene,197,0,0.0,0.0,0.0
53872,ENSMUSG00000100753.1,Gm29435,unprocessed_pseudogene,689,0,0.0,0.0,0.0
53873,ENSMUSG00000101499.1,Vmn2r-ps139,unprocessed_pseudogene,2057,0,0.0,0.0,0.0
53874,ENSMUSG00000101108.1,Gm29038,unprocessed_pseudogene,678,0,0.0,0.0,0.0
53875,ENSMUSG00000100300.1,Gm28191,unprocessed_pseudogene,211,0,0.0,0.0,0.0
53876,ENSMUSG00000100683.1,Gm28186,unprocessed_pseudogene,679,0,0.0,0.0,0.0
53877,ENSMUSG00000102088.6,Gm21064,transcribed_unprocessed_pseudogene,1375,0,0.0,0.0,0.0
53878,ENSMUSG00000099514.1,Gm28241,unprocessed_pseudogene,235,0,0.0,0.0,0.0
53879,ENSMUSG00000100446.1,Gm28242,lincRNA,1492,0,0.0,0.0,0.0
53880,ENSMUSG00000102680.1,Gm37222,TEC,2961,0,0.0,0.0,0.0
53881,ENSMUSG00000099684.6,Gm28356,transcribed_unprocessed_pseudogene,1472,0,0.0,0.0,0.0
53882,ENSMUSG00000100984.1,Gm28357,lincRNA,622,0,0.0,0.0,0.0
53883,ENSMUSG00000100137.1,Gm29352,unprocessed_pseudogene,544,0,0.0,0.0,0.0
53884,ENSMUSG00000100958.1,Gm29351,lincRNA,174,0,0.0,0.0,0.0
53885,ENSMUSG00000099575.1,Gm29350,unprocessed_pseudogene,541,0,0.0,0.0,0.0
53886,ENSMUSG00000100597.1,Gm29349,lincRNA,174,0,0.0,0.0,0.0
53887,ENSMUSG00000099410.1,Gm29355,unprocessed_pseudogene,697,0,0.0,0.0,0.0
53888,ENSMUSG00000093927.2,Gm20918,protein_coding,1227,0,0.0,0.0,0.0
53889,ENSMUSG00000101212.1,Gm29354,unprocessed_pseudogene,696,0,0.0,0.0,0.0
53890,ENSMUSG00000101041.1,Gm29353,lincRNA,620,0,0.0,0.0,0.0
53891,ENSMUSG00000118417.1,Gm50460,unprocessed_pseudogene,543,0,0.0,0.0,0.0
53892,ENSMUSG00000095693.1,Gm21820,protein_coding,1083,0,0.0,0.0,0.0
53893,ENSMUSG00000101611.1,Gm29357,unprocessed_pseudogene,698,0,0.0,0.0,0.0
53894,ENSMUSG00000101769.1,Gm29356,processed_pseudogene,373,0,0.0,0.0,0.0
53895,ENSMUSG00000100792.1,Gm29161,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53896,ENSMUSG00000099766.1,Gm28767,processed_pseudogene,114,0,0.0,0.0,0.0
53897,ENSMUSG00000099726.1,Gm29160,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53898,ENSMUSG00000101576.1,Gm20915,unprocessed_pseudogene,663,0,0.0,0.0,0.0
53899,ENSMUSG00000102115.1,Gm28766,unprocessed_pseudogene,234,0,0.0,0.0,0.0
53900,ENSMUSG00000102102.1,Gm29159,processed_pseudogene,379,0,0.0,0.0,0.0
53901,ENSMUSG00000098514.1,Gm27663,miRNA,110,0,0.0,0.0,0.0
53902,ENSMUSG00000099761.1,Gm29158,lincRNA,1494,0,0.0,0.0,0.0
53903,ENSMUSG00000096706.2,Gm21854,protein_coding,1480,0,0.0,0.0,0.0
53904,ENSMUSG00000101805.1,Gm28768,processed_pseudogene,378,0,0.0,0.0,0.0
53905,ENSMUSG00000101380.1,Gm28769,unprocessed_pseudogene,615,0,0.0,0.0,0.0
53906,ENSMUSG00000096268.2,Gm20914,protein_coding,1228,0,0.0,0.0,0.0
53907,ENSMUSG00000100634.1,Gm28171,protein_coding,1226,0,0.0,0.0,0.0
53908,ENSMUSG00000100056.1,Gm28173,lincRNA,1496,0,0.0,0.0,0.0
53909,ENSMUSG00000102338.1,Gm37236,TEC,3249,0,0.0,0.0,0.0
53910,ENSMUSG00000101291.1,Gm29194,lincRNA,2167,0,0.0,0.0,0.0
53911,ENSMUSG00000096036.2,Gm21778,protein_coding,1482,0,0.0,0.0,0.0
53912,ENSMUSG00000102042.1,Gm29195,processed_pseudogene,379,0,0.0,0.0,0.0
53913,ENSMUSG00000100878.1,Gm29196,unprocessed_pseudogene,618,0,0.0,0.0,0.0
53914,ENSMUSG00000099721.1,Gm28435,unprocessed_pseudogene,108,0,0.0,0.0,0.0
53915,ENSMUSG00000101619.1,Gm28436,unprocessed_pseudogene,698,0,0.0,0.0,0.0
53916,ENSMUSG00000100710.1,Gm29197,unprocessed_pseudogene,702,0,0.0,0.0,0.0
53917,ENSMUSG00000100292.1,Gm29198,lincRNA,1512,0,0.0,0.0,0.0
53918,ENSMUSG00000101081.1,Gm29193,lincRNA,830,0,0.0,0.0,0.0
53919,ENSMUSG00000099815.1,Gm28430,lincRNA,628,0,0.0,0.0,0.0
53920,ENSMUSG00000118404.1,Gm21746,unprocessed_pseudogene,543,0,0.0,0.0,0.0
53921,ENSMUSG00000101525.1,Gm28593,lincRNA,2170,0,0.0,0.0,0.0
53922,ENSMUSG00000095148.2,Gm20873,protein_coding,1342,0,0.0,0.0,0.0
53923,ENSMUSG00000101707.1,Gm28916,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53924,ENSMUSG00000100275.1,Gm28915,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53925,ENSMUSG00000100472.1,Gm28918,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53926,ENSMUSG00000100289.1,Gm28917,unprocessed_pseudogene,237,0,0.0,0.0,0.0
53927,ENSMUSG00000101243.1,Gm28919,protein_coding,920,0,0.0,0.0,0.0
53928,ENSMUSG00000079806.2,Gm21719,protein_coding,1358,0,0.0,0.0,0.0
53929,ENSMUSG00000100479.1,Gm28921,processed_pseudogene,378,0,0.0,0.0,0.0
53930,ENSMUSG00000099352.1,Gm28920,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53931,ENSMUSG00000101388.1,Gm28444,lincRNA,2137,0,0.0,0.0,0.0
53932,ENSMUSG00000101055.1,Gm28443,unprocessed_pseudogene,698,0,0.0,0.0,0.0
53933,ENSMUSG00000096686.2,Gm20830,protein_coding,1221,0,0.0,0.0,0.0
53934,ENSMUSG00000099505.1,Gm28442,lincRNA,174,0,0.0,0.0,0.0
53935,ENSMUSG00000100161.1,Gm28445,lincRNA,1498,0,0.0,0.0,0.0
53936,ENSMUSG00000102039.1,Gm20788,unprocessed_pseudogene,697,0,0.0,0.0,0.0
53937,ENSMUSG00000101913.1,Gm28999,lincRNA,1498,0,0.0,0.0,0.0
53938,ENSMUSG00000094484.2,Gm21244,protein_coding,3115,0,0.0,0.0,0.0
53939,ENSMUSG00000101479.1,Gm28997,processed_pseudogene,429,0,0.0,0.0,0.0
53940,ENSMUSG00000100939.1,Gm28998,protein_coding,919,0,0.0,0.0,0.0
53941,ENSMUSG00000100262.1,Gm28398,lincRNA,166,0,0.0,0.0,0.0
53942,ENSMUSG00000100453.1,Gm28397,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53943,ENSMUSG00000100858.1,Gm28400,processed_pseudogene,380,0,0.0,0.0,0.0
53944,ENSMUSG00000099965.1,Gm28399,unprocessed_pseudogene,318,0,0.0,0.0,0.0
53945,ENSMUSG00000100948.1,Gm28395,lincRNA,2168,0,0.0,0.0,0.0
53946,ENSMUSG00000118447.1,Gm21788,unprocessed_pseudogene,543,0,0.0,0.0,0.0
53947,ENSMUSG00000100961.1,Gm28394,lincRNA,1495,0,0.0,0.0,0.0
53948,ENSMUSG00000100806.1,Gm28396,processed_pseudogene,379,0,0.0,0.0,0.0
53949,ENSMUSG00000101521.1,Gm28393,lincRNA,1498,0,0.0,0.0,0.0
53950,ENSMUSG00000094081.2,Gm20826,protein_coding,4605,0,0.0,0.0,0.0
53951,ENSMUSG00000101181.2,Vmn2r-ps149,unprocessed_pseudogene,777,0,0.0,0.0,0.0
53952,ENSMUSG00000100645.1,Gm28576,protein_coding,919,0,0.0,0.0,0.0
53953,ENSMUSG00000100124.1,Gm28575,lincRNA,166,0,0.0,0.0,0.0
53954,ENSMUSG00000101956.1,Gm28574,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53955,ENSMUSG00000101351.1,Gm28573,processed_pseudogene,380,0,0.0,0.0,0.0
53956,ENSMUSG00000100412.1,Gm28572,unprocessed_pseudogene,318,0,0.0,0.0,0.0
53957,ENSMUSG00000102026.1,Gm28571,lincRNA,2168,0,0.0,0.0,0.0
53958,ENSMUSG00000099800.1,Gm28570,lincRNA,1495,0,0.0,0.0,0.0
53959,ENSMUSG00000099861.1,Gm29049,protein_coding,1224,0,0.0,0.0,0.0
53960,ENSMUSG00000095324.2,Gm20825,protein_coding,1226,0,0.0,0.0,0.0
53961,ENSMUSG00000101616.1,Gm29047,unprocessed_pseudogene,108,0,0.0,0.0,0.0
53962,ENSMUSG00000100312.1,Gm29048,transcribed_unprocessed_pseudogene,2085,0,0.0,0.0,0.0
53963,ENSMUSG00000100258.1,Gm29045,unprocessed_pseudogene,698,0,0.0,0.0,0.0
53964,ENSMUSG00000101229.1,Gm29046,lincRNA,2167,0,0.0,0.0,0.0
53965,ENSMUSG00000101456.1,Gm29043,lincRNA,623,0,0.0,0.0,0.0
53966,ENSMUSG00000100421.1,Gm29044,lincRNA,488,0,0.0,0.0,0.0
53967,ENSMUSG00000103618.1,Gm37951,TEC,3032,0,0.0,0.0,0.0
53968,ENSMUSG00000101928.1,Gm20824,protein_coding,919,0,0.0,0.0,0.0
53969,ENSMUSG00000100239.1,Gm28146,unprocessed_pseudogene,701,0,0.0,0.0,0.0
53970,ENSMUSG00000100460.1,Gm28145,processed_pseudogene,380,0,0.0,0.0,0.0
53971,ENSMUSG00000101331.1,Gm28148,unprocessed_pseudogene,697,0,0.0,0.0,0.0
53972,ENSMUSG00000101366.1,Gm28147,lincRNA,621,0,0.0,0.0,0.0
53973,ENSMUSG00000101142.1,Gm28142,unprocessed_pseudogene,698,0,0.0,0.0,0.0
53974,ENSMUSG00000100047.1,Gm28141,unprocessed_pseudogene,342,0,0.0,0.0,0.0
53975,ENSMUSG00000101858.1,Gm28144,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53976,ENSMUSG00000100933.1,Gm28143,unprocessed_pseudogene,109,0,0.0,0.0,0.0
53977,ENSMUSG00000100804.1,Gm28150,unprocessed_pseudogene,614,0,0.0,0.0,0.0
53978,ENSMUSG00000101672.1,Gm28149,processed_pseudogene,378,0,0.0,0.0,0.0
53979,ENSMUSG00000099929.1,Gm28098,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53980,ENSMUSG00000099939.1,Gm28330,unprocessed_pseudogene,171,0,0.0,0.0,0.0
53981,ENSMUSG00000100491.1,Gm28331,lincRNA,621,0,0.0,0.0,0.0
53982,ENSMUSG00000099566.1,Gm28099,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53983,ENSMUSG00000101053.1,Gm20815,protein_coding,1224,0,0.0,0.0,0.0
53984,ENSMUSG00000101732.1,Gm28328,unprocessed_pseudogene,109,0,0.0,0.0,0.0
53985,ENSMUSG00000101056.1,Gm28329,unprocessed_pseudogene,689,0,0.0,0.0,0.0
53986,ENSMUSG00000099904.1,Gm28270,unprocessed_pseudogene,109,0,0.0,0.0,0.0
53987,ENSMUSG00000099523.1,Gm28327,unprocessed_pseudogene,615,0,0.0,0.0,0.0
53988,ENSMUSG00000100542.1,Gm28097,processed_pseudogene,366,0,0.0,0.0,0.0
53989,ENSMUSG00000099956.1,Gm29365,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53990,ENSMUSG00000100080.1,Gm29364,lincRNA,2167,0,0.0,0.0,0.0
53991,ENSMUSG00000101441.1,Gm29363,lincRNA,621,0,0.0,0.0,0.0
53992,ENSMUSG00000091077.3,Gm21292,protein_coding,1794,0,0.0,0.0,0.0
53993,ENSMUSG00000094679.2,Gm21721,protein_coding,1225,0,0.0,0.0,0.0
53994,ENSMUSG00000100109.1,Gm29366,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53995,ENSMUSG00000100848.1,Gm29281,processed_pseudogene,381,0,0.0,0.0,0.0
53996,ENSMUSG00000100105.1,Gm29330,unprocessed_pseudogene,699,0,0.0,0.0,0.0
53997,ENSMUSG00000101095.1,Gm29329,lincRNA,621,0,0.0,0.0,0.0
53998,ENSMUSG00000094773.2,Gm21812,protein_coding,1224,0,0.0,0.0,0.0
53999,ENSMUSG00000099688.1,Gm29535,unprocessed_pseudogene,109,0,0.0,0.0,0.0
54000,ENSMUSG00000101094.1,Gm29533,unprocessed_pseudogene,615,0,0.0,0.0,0.0
54001,ENSMUSG00000101647.1,Gm29534,processed_pseudogene,382,0,0.0,0.0,0.0
54002,ENSMUSG00000096223.2,Gm21874,protein_coding,1538,0,0.0,0.0,0.0
54003,ENSMUSG00000101737.1,Gm28849,unprocessed_pseudogene,174,0,0.0,0.0,0.0
54004,ENSMUSG00000100752.1,Gm28847,unprocessed_pseudogene,700,0,0.0,0.0,0.0
54005,ENSMUSG00000100463.1,Gm28848,unprocessed_pseudogene,168,0,0.0,0.0,0.0
54006,ENSMUSG00000101977.1,Gm28846,unprocessed_pseudogene,368,0,0.0,0.0,0.0
54007,ENSMUSG00000100661.1,Gm29471,unprocessed_pseudogene,700,0,0.0,0.0,0.0
54008,ENSMUSG00000100571.1,Gm29474,processed_pseudogene,379,0,0.0,0.0,0.0
54009,ENSMUSG00000100087.1,Gm29475,unprocessed_pseudogene,312,0,0.0,0.0,0.0
54010,ENSMUSG00000094556.2,Gm20821,protein_coding,1153,0,0.0,0.0,0.0
54011,ENSMUSG00000100049.1,Gm28506,unprocessed_pseudogene,150,0,0.0,0.0,0.0
54012,ENSMUSG00000100477.1,Gm28507,unprocessed_pseudogene,703,0,0.0,0.0,0.0
54013,ENSMUSG00000100800.1,Gm21301,unprocessed_pseudogene,699,0,0.0,0.0,0.0
54014,ENSMUSG00000099439.1,Gm29142,unprocessed_pseudogene,696,0,0.0,0.0,0.0
54015,ENSMUSG00000095032.2,Gm21310,protein_coding,1343,0,0.0,0.0,0.0
54016,ENSMUSG00000099372.1,Gm28509,lincRNA,2170,0,0.0,0.0,0.0
54017,ENSMUSG00000101699.1,Gm28508,unprocessed_pseudogene,696,0,0.0,0.0,0.0
54018,ENSMUSG00000095242.2,Gm20834,protein_coding,1220,0,0.0,0.0,0.0
54019,ENSMUSG00000101396.1,Gm28510,protein_coding,928,0,0.0,0.0,0.0
54020,ENSMUSG00000100995.1,Gm29525,unprocessed_pseudogene,699,0,0.0,0.0,0.0
54021,ENSMUSG00000100273.1,Gm29526,processed_pseudogene,379,0,0.0,0.0,0.0
54022,ENSMUSG00000095950.2,Gm20737,protein_coding,1338,0,0.0,0.0,0.0
54023,ENSMUSG00000118472.1,Gm21775,unprocessed_pseudogene,540,0,0.0,0.0,0.0
54024,ENSMUSG00000118422.1,Gm21900,unprocessed_pseudogene,543,0,0.0,0.0,0.0
54025,ENSMUSG00000100369.1,Gm29527,lincRNA,622,0,0.0,0.0,0.0
54026,ENSMUSG00000075359.2,Gm20775,unprocessed_pseudogene,1851,0,0.0,0.0,0.0
54027,ENSMUSG00000099668.1,Gm29522,lincRNA,621,0,0.0,0.0,0.0
54028,ENSMUSG00000100731.1,Gm29523,unprocessed_pseudogene,699,0,0.0,0.0,0.0
54029,ENSMUSG00000100074.1,Gm29524,unprocessed_pseudogene,699,0,0.0,0.0,0.0
54030,ENSMUSG00000099676.1,Gm29528,processed_pseudogene,379,0,0.0,0.0,0.0
54031,ENSMUSG00000094813.2,Gm20777,protein_coding,1341,0,0.0,0.0,0.0
54032,ENSMUSG00000099482.1,Gm28955,lincRNA,2166,0,0.0,0.0,0.0
54033,ENSMUSG00000099776.1,Gm28954,lincRNA,437,0,0.0,0.0,0.0
54034,ENSMUSG00000100742.1,Gm28953,unprocessed_pseudogene,697,0,0.0,0.0,0.0
54035,ENSMUSG00000100730.1,Gm20776,unprocessed_pseudogene,700,0,0.0,0.0,0.0
54036,ENSMUSG00000100567.1,Gm28958,unprocessed_pseudogene,703,0,0.0,0.0,0.0
54037,ENSMUSG00000094838.2,Gm20828,protein_coding,1229,0,0.0,0.0,0.0
54038,ENSMUSG00000101319.1,Gm28957,processed_pseudogene,373,0,0.0,0.0,0.0
54039,ENSMUSG00000101789.1,Gm28956,unprocessed_pseudogene,427,0,0.0,0.0,0.0
54040,ENSMUSG00000100015.1,Gm28952,unprocessed_pseudogene,681,0,0.0,0.0,0.0
54041,ENSMUSG00000099572.1,Gm28951,unprocessed_pseudogene,313,0,0.0,0.0,0.0
54042,ENSMUSG00000101690.1,Gm28390,unprocessed_pseudogene,700,0,0.0,0.0,0.0
54043,ENSMUSG00000101842.1,Gm28391,processed_pseudogene,379,0,0.0,0.0,0.0
54044,ENSMUSG00000101871.1,Gm28389,unprocessed_pseudogene,697,0,0.0,0.0,0.0
54045,ENSMUSG00000100919.1,Gm28655,unprocessed_pseudogene,692,0,0.0,0.0,0.0
54046,ENSMUSG00000101123.1,Gm28654,processed_pseudogene,379,0,0.0,0.0,0.0
54047,ENSMUSG00000101276.1,Gm28657,unprocessed_pseudogene,687,0,0.0,0.0,0.0
54048,ENSMUSG00000100368.1,Gm28656,lincRNA,174,0,0.0,0.0,0.0
54049,ENSMUSG00000100231.1,Gm29554,protein_coding,821,0,0.0,0.0,0.0
54050,ENSMUSG00000101469.1,Gm29556,unprocessed_pseudogene,696,0,0.0,0.0,0.0
54051,ENSMUSG00000095508.2,Gm20812,protein_coding,1230,0,0.0,0.0,0.0
54052,ENSMUSG00000103330.1,Gm35108,unprocessed_pseudogene,699,0,0.0,0.0,0.0
54053,ENSMUSG00000104505.5,Gm37739,lincRNA,1505,0,0.0,0.0,0.0
54054,ENSMUSG00000104468.1,Gm21736,unprocessed_pseudogene,693,0,0.0,0.0,0.0
54055,ENSMUSG00000094135.1,Gm21379,TEC,1955,0,0.0,0.0,0.0
54056,ENSMUSG00000103361.1,Gm36928,unprocessed_pseudogene,694,0,0.0,0.0,0.0
54057,ENSMUSG00000104267.1,Gm20807,protein_coding,1336,0,0.0,0.0,0.0
54058,ENSMUSG00000103352.1,Gm38084,lincRNA,437,0,0.0,0.0,0.0
54059,ENSMUSG00000102335.5,Gm37231,lincRNA,621,0,0.0,0.0,0.0
54060,ENSMUSG00000095769.1,Gm21891,protein_coding,543,0,0.0,0.0,0.0
54061,ENSMUSG00000096820.2,Gm21425,protein_coding,1345,0,0.0,0.0,0.0
54062,ENSMUSG00000103474.1,Gm37252,lincRNA,1499,0,0.0,0.0,0.0
54063,ENSMUSG00000095759.1,Gm21828,protein_coding,543,0,0.0,0.0,0.0
54064,ENSMUSG00000103468.1,Gm21440,protein_coding,1344,0,0.0,0.0,0.0
54065,ENSMUSG00000093903.6,Gm21454,protein_coding,1483,0,0.0,0.0,0.0
54066,ENSMUSG00000103176.1,Gm37147,lincRNA,1498,0,0.0,0.0,0.0
54067,ENSMUSG00000104522.5,Gm38159,lincRNA,621,0,0.0,0.0,0.0
54068,ENSMUSG00000095462.1,Gm21725,protein_coding,543,0,0.0,0.0,0.0
54069,ENSMUSG00000102177.5,Gm37870,lincRNA,1499,0,0.0,0.0,0.0
54070,ENSMUSG00000102346.5,Gm37378,lincRNA,621,0,0.0,0.0,0.0
54071,ENSMUSG00000093883.1,Gm21866,protein_coding,543,0,0.0,0.0,0.0
54072,ENSMUSG00000095900.2,Gm20773,protein_coding,1341,0,0.0,0.0,0.0
54073,ENSMUSG00000102174.1,Gm36398,unprocessed_pseudogene,696,0,0.0,0.0,0.0
54074,ENSMUSG00000102583.1,Gm37441,unprocessed_pseudogene,678,0,0.0,0.0,0.0
54075,ENSMUSG00000104048.1,Gm37561,lincRNA,368,0,0.0,0.0,0.0
