436F,gene_id,gene_name,gene_type,gene_length,gene_count,RPK,TPM,log2(TPM+1)
48532,ENSMUSG00000036225.16,Kctd1,protein_coding,7917,4,0.5052418845522294,8.89583455933706,3.306821381233934
48533,ENSMUSG00000117450.2,4933424G05Rik,lncRNA,1745,0,0.0,0.0,0.0
48534,ENSMUSG00000071867.6,Mrpl27-ps,processed_pseudogene,447,0,0.0,0.0,0.0
48535,ENSMUSG00000117613.2,Gm2629,lncRNA,1595,0,0.0,0.0,0.0
48536,ENSMUSG00000117404.2,Gm50035,lncRNA,1060,0,0.0,0.0,0.0
48537,ENSMUSG00000117380.2,E430002N23Rik,lncRNA,1776,0,0.0,0.0,0.0
48538,ENSMUSG00000117645.2,A830021F12Rik,lncRNA,3401,0,0.0,0.0,0.0
48539,ENSMUSG00000024411.12,Aqp4,protein_coding,6233,0,0.0,0.0,0.0
48540,ENSMUSG00000117541.2,Gm50048,lncRNA,2701,0,0.0,0.0,0.0
48541,ENSMUSG00000047161.13,Chst9,protein_coding,1934,0,0.0,0.0,0.0
48542,ENSMUSG00000058064.7,Gm10036,processed_pseudogene,534,0,0.0,0.0,0.0
48543,ENSMUSG00000089454.3,Gm24228,snoRNA,129,0,0.0,0.0,0.0
48544,ENSMUSG00000043223.8,Gm4835,processed_pseudogene,972,0,0.0,0.0,0.0
48545,ENSMUSG00002076444.1,7SK,misc_RNA,301,0,0.0,0.0,0.0
48546,ENSMUSG00000117532.2,Gm50076,lncRNA,276,0,0.0,0.0,0.0
48547,ENSMUSG00002076050.1,7SK,misc_RNA,350,0,0.0,0.0,0.0
48548,ENSMUSG00000063628.3,Gm7665,processed_pseudogene,297,0,0.0,0.0,0.0
48549,ENSMUSG00000024304.15,Cdh2,protein_coding,8066,36,4.46317877510538,78.58354820932846,6.314398317491346
48550,ENSMUSG00000085575.2,Gm15485,lncRNA,258,0,0.0,0.0,0.0
48551,ENSMUSG00000086095.3,Gm15328,lncRNA,4421,3,0.6785795068988916,11.94780403861199,3.694635530926908
48552,ENSMUSG00000082608.2,Gm7670,processed_pseudogene,641,2,3.1201248049921997,54.93628877244266,5.8057126328057524
48553,ENSMUSG00000087170.8,1700001G01Rik,lncRNA,2249,0,0.0,0.0,0.0
48554,ENSMUSG00000077305.3,Gm22470,snoRNA,130,0,0.0,0.0,0.0
48555,ENSMUSG00002076623.1,7SK,misc_RNA,232,0,0.0,0.0,0.0
48556,ENSMUSG00000117460.2,4921533I20Rik,transcribed_processed_pseudogene,1657,0,0.0,0.0,0.0
48557,ENSMUSG00000117615.2,4930545E07Rik,lncRNA,862,0,0.0,0.0,0.0
48558,ENSMUSG00000117491.2,Gm50082,processed_pseudogene,256,0,0.0,0.0,0.0
48559,ENSMUSG00000117439.2,Gm50083,processed_pseudogene,202,0,0.0,0.0,0.0
48560,ENSMUSG00002076588.1,ENSMUSG00002076588,miRNA,101,0,0.0,0.0,0.0
48561,ENSMUSG00000117574.2,Gm50084,lncRNA,967,0,0.0,0.0,0.0
48562,ENSMUSG00000117378.2,Gm31086,lncRNA,886,0,0.0,0.0,0.0
48563,ENSMUSG00000117636.2,Gm38432,processed_pseudogene,990,0,0.0,0.0,0.0
48564,ENSMUSG00000117407.2,Gm7720,transcribed_processed_pseudogene,973,0,0.0,0.0,0.0
48565,ENSMUSG00002075071.1,7SK,misc_RNA,297,0,0.0,0.0,0.0
48566,ENSMUSG00002076979.1,5S_rRNA,rRNA,98,0,0.0,0.0,0.0
48567,ENSMUSG00000059898.10,Dsc3,protein_coding,5403,0,0.0,0.0,0.0
48568,ENSMUSG00000024331.12,Dsc2,protein_coding,5277,0,0.0,0.0,0.0
48569,ENSMUSG00000044322.8,Dsc1,protein_coding,5045,0,0.0,0.0,0.0
48570,ENSMUSG00000034774.7,Dsg1c,protein_coding,4088,0,0.0,0.0,0.0
48571,ENSMUSG00000069441.4,Dsg1a,protein_coding,5686,0,0.0,0.0,0.0
48572,ENSMUSG00000061928.7,Dsg1b,protein_coding,3965,0,0.0,0.0,0.0
48573,ENSMUSG00000001804.10,Dsg4,protein_coding,3478,0,0.0,0.0,0.0
48574,ENSMUSG00000117480.2,Gm5688,processed_pseudogene,1273,1,0.7855459544383347,13.831170896754026,3.8905605955967655
48575,ENSMUSG00000056632.9,Dsg3,protein_coding,6978,0,0.0,0.0,0.0
48576,ENSMUSG00000117627.2,Tpi-rs10,processed_pseudogene,778,0,0.0,0.0,0.0
48577,ENSMUSG00000044393.16,Dsg2,protein_coding,8268,0,0.0,0.0,0.0
48578,ENSMUSG00000085595.2,Gm16090,lncRNA,1704,0,0.0,0.0,0.0
48579,ENSMUSG00000061808.5,Ttr,protein_coding,1186,0,0.0,0.0,0.0
48580,ENSMUSG00000091449.4,Gm10269,processed_pseudogene,370,0,0.0,0.0,0.0
48581,ENSMUSG00000056124.6,B4galt6,protein_coding,5808,14,2.4104683195592287,42.441309869481785,5.4409956997265745
48582,ENSMUSG00000033382.16,Trappc8,protein_coding,12045,7,0.5811540058115401,10.23242539319013,3.489597574266446
48583,ENSMUSG00002076630.1,U1,snRNA,146,0,0.0,0.0,0.0
48584,ENSMUSG00000033107.7,Rnf125,protein_coding,1677,1,0.5963029218843172,10.499153578752457,3.5234557671285636
48585,ENSMUSG00000024317.16,Rnf138,protein_coding,8138,1,0.1228803145736053,2.163563596899468,1.6615505985425791
48586,ENSMUSG00000024313.9,Mep1b,protein_coding,2625,0,0.0,0.0,0.0
48587,ENSMUSG00000062962.6,Gm6378,processed_pseudogene,442,0,0.0,0.0,0.0
48588,ENSMUSG00000042680.9,Garem1,protein_coding,6233,10,1.604363869725654,28.248163888284733,4.870274154372774
48589,ENSMUSG00000119849.1,Y_RNA,misc_RNA,110,0,0.0,0.0,0.0
48590,ENSMUSG00000117632.2,Gm50049,lncRNA,482,0,0.0,0.0,0.0
48591,ENSMUSG00000117357.2,RP23-427N16.1,transcribed_processed_pseudogene,1790,0,0.0,0.0,0.0
48592,ENSMUSG00000117590.2,Gm50052,processed_pseudogene,368,0,0.0,0.0,0.0
48593,ENSMUSG00000119907.1,U6,snRNA,107,0,0.0,0.0,0.0
48594,ENSMUSG00000117386.2,Gm4837,processed_pseudogene,1584,0,0.0,0.0,0.0
48595,ENSMUSG00000042514.12,Klhl14,protein_coding,4425,0,0.0,0.0,0.0
48596,ENSMUSG00000043168.13,4930426D05Rik,lncRNA,3001,0,0.0,0.0,0.0
48597,ENSMUSG00000024306.14,Ccdc178,protein_coding,3789,0,0.0,0.0,0.0
48598,ENSMUSG00000045215.18,Asxl3,protein_coding,15691,6,0.3823848065770187,6.732680091097268,2.9509685285094833
48599,ENSMUSG00000041923.16,Nol4,protein_coding,5692,0,0.0,0.0,0.0
48600,ENSMUSG00000077680.3,Gm22495,snoRNA,126,0,0.0,0.0,0.0
48601,ENSMUSG00000117475.2,Gm7788,processed_pseudogene,943,2,2.1208907741251326,37.342694701098345,5.260879827180277
48602,ENSMUSG00000024302.17,Dtna,protein_coding,16930,7,0.4134672179562906,7.2799506119890784,3.0496221624044395
48603,ENSMUSG00000114088.2,Gm47898,lncRNA,1818,0,0.0,0.0,0.0
48604,ENSMUSG00000086287.2,Gm15972,lncRNA,418,0,0.0,0.0,0.0
48605,ENSMUSG00000024277.15,Mapre2,protein_coding,10202,22,2.1564399137424033,37.968611265878565,5.284240613627321
48606,ENSMUSG00000098607.3,Mir6360,miRNA,126,0,0.0,0.0,0.0
48607,ENSMUSG00000089290.3,Gm23207,snRNA,102,0,0.0,0.0,0.0
48608,ENSMUSG00000117504.2,Gm46611,processed_pseudogene,226,0,0.0,0.0,0.0
48609,ENSMUSG00000117405.2,Rpl19-ps7,processed_pseudogene,592,0,0.0,0.0,0.0
48610,ENSMUSG00000024276.8,Zfp397,protein_coding,8262,4,0.4841442749939482,8.524367248398871,3.251623250304691
48611,ENSMUSG00000024274.11,Zscan30,transcribed_unprocessed_pseudogene,2474,0,0.0,0.0,0.0
48612,ENSMUSG00000063281.10,Zfp35,protein_coding,3040,2,0.6578947368421053,11.583605626031495,3.6534734569675034
48613,ENSMUSG00000051469.15,Zfp24,protein_coding,6271,2,0.3189284005740711,5.615398039090375,2.725827964024065
48614,ENSMUSG00000117500.2,Gm18085,processed_pseudogene,835,0,0.0,0.0,0.0
48615,ENSMUSG00000047989.12,Ino80c,protein_coding,2828,2,0.7072135785007072,12.451966443824519,3.749745180039909
48616,ENSMUSG00000000420.16,Galnt1,protein_coding,5519,5,0.905961224859576,15.951332262699648,4.083326759001654
48617,ENSMUSG00000091363.2,Gm7701,processed_pseudogene,1479,0,0.0,0.0,0.0
48618,ENSMUSG00000117570.2,Gm38410,lncRNA,3156,0,0.0,0.0,0.0
48619,ENSMUSG00000065532.3,Mir187,miRNA,61,0,0.0,0.0,0.0
48620,ENSMUSG00000024273.9,2700062C07Rik,protein_coding,1350,1,0.7407407407407407,13.042281890050274,3.8117054895014766
48621,ENSMUSG00000040446.5,Rprd1a,protein_coding,6468,4,0.6184291898577613,10.888732561266464,3.5715230147614916
48622,ENSMUSG00002075893.1,ENSMUSG00002075893,miRNA,121,0,0.0,0.0,0.0
48623,ENSMUSG00000024270.12,Slc39a6,protein_coding,4073,38,9.329732383992143,164.26934960952102,7.368675381032458
48624,ENSMUSG00000024271.9,Elp2,protein_coding,6276,12,1.9120458891013385,33.66554598770148,5.115430578262646
48625,ENSMUSG00000039616.11,Mocos,protein_coding,3225,0,0.0,0.0,0.0
48626,ENSMUSG00002076538.1,5S_rRNA,rRNA,115,0,0.0,0.0,0.0
48627,ENSMUSG00000034295.11,Fhod3,protein_coding,7251,0,0.0,0.0,0.0
48628,ENSMUSG00000054745.2,Gm9955,protein_coding,309,0,0.0,0.0,0.0
48629,ENSMUSG00002076216.1,7SK,misc_RNA,277,0,0.0,0.0,0.0
48630,ENSMUSG00000024269.12,Tpgs2,protein_coding,6840,3,0.4385964912280702,7.722403750687663,3.1247257727668294
48631,ENSMUSG00000033632.17,AW554918,protein_coding,7013,1,0.14259232853272494,2.510634614511318,1.8117318488920267
48632,ENSMUSG00000089908.2,Gm16558,processed_pseudogene,532,0,0.0,0.0,0.0
48633,ENSMUSG00000024268.17,Celf4,protein_coding,8583,3,0.3495281370150297,6.154170063463081,2.8387844133846714
48634,ENSMUSG00000114306.2,Gm3227,lncRNA,2167,0,0.0,0.0,0.0
48635,ENSMUSG00002074964.1,7SK,misc_RNA,310,0,0.0,0.0,0.0
48636,ENSMUSG00000114511.2,0710001A04Rik,lncRNA,1345,0,0.0,0.0,0.0
48637,ENSMUSG00000087121.2,Gm7847,processed_pseudogene,777,0,0.0,0.0,0.0
48638,ENSMUSG00000117410.2,Gm50304,lncRNA,265,0,0.0,0.0,0.0
48639,ENSMUSG00000117604.2,Gm33228,lncRNA,2459,0,0.0,0.0,0.0
48640,ENSMUSG00000088098.3,Gm23674,snoRNA,131,0,0.0,0.0,0.0
48641,ENSMUSG00000117456.2,Gm49976,lncRNA,647,0,0.0,0.0,0.0
48642,ENSMUSG00002076202.1,RNaseP_nuc,ribozyme,228,0,0.0,0.0,0.0
48643,ENSMUSG00000117516.2,Gm18089,processed_pseudogene,655,0,0.0,0.0,0.0
48644,ENSMUSG00000117346.2,Gm7874,processed_pseudogene,818,0,0.0,0.0,0.0
48645,ENSMUSG00000117646.2,Gm49977,processed_pseudogene,345,0,0.0,0.0,0.0
48646,ENSMUSG00000046636.6,Gm7729,unprocessed_pseudogene,801,0,0.0,0.0,0.0
48647,ENSMUSG00000117529.2,Gm49978,lncRNA,1396,0,0.0,0.0,0.0
48648,ENSMUSG00000117467.2,Gm33674,lncRNA,863,0,0.0,0.0,0.0
48649,ENSMUSG00000117416.2,Gm5064,processed_pseudogene,1708,6,3.51288056206089,61.85157102424311,5.973876901276309
48650,ENSMUSG00000087940.3,Gm24246,snoRNA,132,0,0.0,0.0,0.0
48651,ENSMUSG00000117449.2,Gm6643,processed_pseudogene,2467,0,0.0,0.0,0.0
48652,ENSMUSG00000117348.2,Gm34658,processed_pseudogene,362,0,0.0,0.0,0.0
48653,ENSMUSG00000117550.2,Mif-ps10,processed_pseudogene,342,0,0.0,0.0,0.0
48654,ENSMUSG00000117478.2,BC051408,lncRNA,1761,0,0.0,0.0,0.0
48655,ENSMUSG00000117473.2,Gm33948,lncRNA,3521,0,0.0,0.0,0.0
48656,ENSMUSG00000117638.2,Gm34743,processed_pseudogene,548,0,0.0,0.0,0.0
48657,ENSMUSG00000117618.2,4930578E11Rik,lncRNA,2353,0,0.0,0.0,0.0
48658,ENSMUSG00000117554.2,4930527G23Rik,lncRNA,581,0,0.0,0.0,0.0
48659,ENSMUSG00000117626.2,Gm7917,processed_pseudogene,543,0,0.0,0.0,0.0
48660,ENSMUSG00000117465.2,Gm49980,lncRNA,1183,0,0.0,0.0,0.0
48661,ENSMUSG00000033628.16,Pik3c3,protein_coding,4466,0,0.0,0.0,0.0
48662,ENSMUSG00000117345.2,Gm7926,processed_pseudogene,375,0,0.0,0.0,0.0
48663,ENSMUSG00000117419.2,Gm7930,unprocessed_pseudogene,467,0,0.0,0.0,0.0
48664,ENSMUSG00000091785.3,Rpl29-ps5,processed_pseudogene,463,0,0.0,0.0,0.0
48665,ENSMUSG00000088126.3,Gm22870,snoRNA,112,0,0.0,0.0,0.0
48666,ENSMUSG00000055771.3,Gm7936,processed_pseudogene,370,0,0.0,0.0,0.0
48667,ENSMUSG00000117526.2,Gm41780,processed_pseudogene,354,0,0.0,0.0,0.0
48668,ENSMUSG00000057455.13,Rit2,protein_coding,4496,0,0.0,0.0,0.0
48669,ENSMUSG00000117502.2,Gm7941,processed_pseudogene,681,0,0.0,0.0,0.0
48670,ENSMUSG00002075774.1,ENSMUSG00002075774,miRNA,110,0,0.0,0.0,0.0
48671,ENSMUSG00000024261.7,Syt4,protein_coding,3892,0,0.0,0.0,0.0
48672,ENSMUSG00000096934.2,Gm26658,lncRNA,2500,0,0.0,0.0,0.0
48673,ENSMUSG00000077169.3,Gm25396,snoRNA,133,0,0.0,0.0,0.0
48674,ENSMUSG00000117576.2,Gm5241,processed_pseudogene,1064,1,0.9398496240601504,16.54800803718785,4.13323536712808
48675,ENSMUSG00000024259.10,Slc25a46,protein_coding,5425,4,0.7373271889400922,12.982179208529306,3.8055173260102184
48676,ENSMUSG00000092124.2,B930094E09Rik,protein_coding,1240,0,0.0,0.0,0.0
48677,ENSMUSG00000024260.15,Sap130,protein_coding,9084,23,2.5319242624394542,44.579794439240544,5.510322513080809
48678,ENSMUSG00000117533.2,Gm50060,processed_pseudogene,325,0,0.0,0.0,0.0
48679,ENSMUSG00000041915.10,Ammecr1l,protein_coding,5592,5,0.894134477825465,15.743097775007039,4.065494572069452
48680,ENSMUSG00000097748.2,Gm26533,lncRNA,1790,0,0.0,0.0,0.0
48681,ENSMUSG00000024258.5,Polr2d,protein_coding,1015,4,3.9408866995073897,69.38750956282905,6.137247536668861
48682,ENSMUSG00000024400.17,Wdr33,protein_coding,11922,16,1.342056701895655,23.62970045504831,4.622327176859672
48683,ENSMUSG00000091561.4,Gm6665,processed_pseudogene,658,0,0.0,0.0,0.0
48684,ENSMUSG00000044982.8,Sft2d3,protein_coding,2727,0,0.0,0.0,0.0
48685,ENSMUSG00000024395.10,Lims2,protein_coding,3060,0,0.0,0.0,0.0
48686,ENSMUSG00000052229.6,Gpr17,protein_coding,5195,0,0.0,0.0,0.0
48687,ENSMUSG00000024388.12,Myo7b,protein_coding,6699,0,0.0,0.0,0.0
48688,ENSMUSG00000084824.2,Gm16344,lncRNA,1567,0,0.0,0.0,0.0
48689,ENSMUSG00000085300.2,Gm16345,processed_pseudogene,158,0,0.0,0.0,0.0
48690,ENSMUSG00000024384.5,Iws1,protein_coding,11083,15,1.3534241631327257,23.829848260716236,4.634003539882539
48691,ENSMUSG00000117481.2,Gm49966,processed_pseudogene,267,0,0.0,0.0,0.0
48692,ENSMUSG00000117650.2,4933435E02Rik,lncRNA,1389,0,0.0,0.0,0.0
48693,ENSMUSG00000024386.10,Proc,protein_coding,2478,0,0.0,0.0,0.0
48694,ENSMUSG00000117606.2,Gm5969,processed_pseudogene,1123,0,0.0,0.0,0.0
48695,ENSMUSG00000097363.2,Gm26717,lncRNA,1418,0,0.0,0.0,0.0
48696,ENSMUSG00000024383.10,Map3k2,protein_coding,13950,7,0.5017921146953406,8.835094183582447,3.2979388682167414
48697,ENSMUSG00000024382.14,Ercc3,protein_coding,2835,7,2.4691358024691357,43.47427296683425,5.474899116440147
48698,ENSMUSG00002075437.1,7SK,misc_RNA,308,0,0.0,0.0,0.0
48699,ENSMUSG00000097413.3,A830052D11Rik,lncRNA,1678,0,0.0,0.0,0.0
48700,ENSMUSG00000024381.17,Bin1,protein_coding,4117,21,5.100801554529998,89.8102238481723,6.5047828270370225
48701,ENSMUSG00000109238.3,Gm35060,protein_coding,975,0,0.0,0.0,0.0
48702,ENSMUSG00000109232.2,Gm44577,lncRNA,1284,0,0.0,0.0,0.0
48703,ENSMUSG00000108896.2,Gm20136,processed_pseudogene,891,0,0.0,0.0,0.0
48704,ENSMUSG00000090523.3,Gypc,protein_coding,2331,11,4.719004719004719,83.08789621074499,6.393826245743074
48705,ENSMUSG00000087715.3,Gm25826,snoRNA,137,0,0.0,0.0,0.0
48706,ENSMUSG00000024379.5,Tslp,protein_coding,1331,1,0.7513148009015778,13.228460219059256,3.830707639076217
48707,ENSMUSG00000119098.1,U6,snRNA,107,0,0.0,0.0,0.0
48708,ENSMUSG00000038299.17,Wdr36,protein_coding,8663,22,2.5395359575204894,44.7138141676663,5.514558291234925
48709,ENSMUSG00000098252.3,Mir6361,miRNA,101,0,0.0,0.0,0.0
48710,ENSMUSG00000097710.3,2310026I22Rik,lncRNA,1307,0,0.0,0.0,0.0
48711,ENSMUSG00000038128.8,Camk4,protein_coding,3259,0,0.0,0.0,0.0
48712,ENSMUSG00002075498.1,U6,snRNA,104,0,0.0,0.0,0.0
48713,ENSMUSG00000024378.10,Stard4,protein_coding,5586,16,2.864303616183315,50.43202449428677,5.684595037813265
48714,ENSMUSG00000117730.2,Gm5503,processed_pseudogene,558,0,0.0,0.0,0.0
48715,ENSMUSG00000042834.16,Nrep,protein_coding,3908,0,0.0,0.0,0.0
48716,ENSMUSG00000118292.2,Gm10549,lncRNA,3369,0,0.0,0.0,0.0
48717,ENSMUSG00000117689.2,Gm50392,processed_pseudogene,664,0,0.0,0.0,0.0
48718,ENSMUSG00000087590.3,Epb41l4aos,lncRNA,430,0,0.0,0.0,0.0
48719,ENSMUSG00000092819.3,Gm23639,snoRNA,132,0,0.0,0.0,0.0
48720,ENSMUSG00000024376.8,Epb41l4a,protein_coding,9071,2,0.22048285745783266,3.8820594314999166,2.2874898578
48721,ENSMUSG00000088501.3,Gm22788,snRNA,61,0,0.0,0.0,0.0
48722,ENSMUSG00000117961.2,Gm50265,lncRNA,1672,0,0.0,0.0,0.0
48723,ENSMUSG00000118246.2,Gm6052,processed_pseudogene,466,0,0.0,0.0,0.0
48724,ENSMUSG00000077263.4,Gm24432,snoRNA,126,0,0.0,0.0,0.0
48725,ENSMUSG00000118054.2,Gm5238,processed_pseudogene,466,0,0.0,0.0,0.0
48726,ENSMUSG00000119457.1,U7,snRNA,62,0,0.0,0.0,0.0
48727,ENSMUSG00000073607.3,Gm10548,transcribed_processed_pseudogene,2629,1,0.3803727653100038,6.697253918435858,2.9443438399801027
48728,ENSMUSG00000005871.16,Apc,protein_coding,16116,23,1.4271531397369075,25.12800029077073,4.707524806954931
48729,ENSMUSG00000014504.17,Srp19,protein_coding,3630,11,3.0303030303030303,53.354789550205666,5.764335260882996
48730,ENSMUSG00000005873.7,Reep5,protein_coding,3151,19,6.029831799428753,106.16773420494751,6.7437267979086215
48731,ENSMUSG00000014503.16,Pkd2l2,protein_coding,5804,1,0.17229496898690558,3.033611397582335,2.0120720998690573
48732,ENSMUSG00000036501.8,Fam13b,protein_coding,9061,4,0.4414523783246882,7.772687584844,3.1330188918529505
48733,ENSMUSG00002076603.1,5S_rRNA,rRNA,117,0,0.0,0.0,0.0
48734,ENSMUSG00000012282.3,Wnt8a,protein_coding,1746,0,0.0,0.0,0.0
48735,ENSMUSG00000035984.15,Nme5,protein_coding,1154,0,0.0,0.0,0.0
48736,ENSMUSG00000049357.12,Brd8dc,protein_coding,2434,0,0.0,0.0,0.0
48737,ENSMUSG00000003778.15,Brd8,protein_coding,10633,3,0.28214050597197404,4.967670615508664,2.5771679085009453
48738,ENSMUSG00000003779.17,Kif20a,protein_coding,4338,29,6.685108344859382,117.70524112389772,6.891239824641045
48739,ENSMUSG00000024370.18,Cdc23,protein_coding,9500,13,1.368421052631579,24.09389970214551,4.64926478419821
48740,ENSMUSG00000064857.3,n-R5s25,rRNA,119,0,0.0,0.0,0.0
48741,ENSMUSG00000024366.9,Gfra3,protein_coding,1997,0,0.0,0.0,0.0
48742,ENSMUSG00000044201.11,Cdc25c,protein_coding,4919,9,1.829640170766416,32.214621867068686,5.053746584989369
48743,ENSMUSG00000078240.3,Gm3550,protein_coding,1656,3,1.8115942028985508,31.896885057188175,5.039879079294671
48744,ENSMUSG00000097755.3,2010110K18Rik,lncRNA,2852,0,0.0,0.0,0.0
48745,ENSMUSG00000034300.18,Fam53c,protein_coding,4517,6,1.3283152534868274,23.387753666018867,4.6080849738028204
48746,ENSMUSG00000038773.12,Kdm3b,protein_coding,14095,25,1.7736786094359702,31.229302148932014,5.010301045395438
48747,ENSMUSG00000038555.8,Reep2,protein_coding,1926,0,0.0,0.0,0.0
48748,ENSMUSG00000038418.8,Egr1,protein_coding,4484,47,10.48171275646744,184.55236082151873,7.535682546637866
48749,ENSMUSG00000024360.9,Etf1,protein_coding,3709,23,6.201132380695605,109.18383733784337,6.78376880295168
48750,ENSMUSG00000024359.11,Hspa9,protein_coding,4310,43,9.976798143851509,175.66228856552632,7.464850295844109
48751,ENSMUSG00000089239.3,Gm22200,snoRNA,67,0,0.0,0.0,0.0
48752,ENSMUSG00000065904.3,Gm26109,snoRNA,70,0,0.0,0.0,0.0
48753,ENSMUSG00000118145.2,Gm6724,processed_pseudogene,267,0,0.0,0.0,0.0
48754,ENSMUSG00000118380.2,Gm36037,lncRNA,3269,0,0.0,0.0,0.0
48755,ENSMUSG00000117727.2,Gm3587,lncRNA,412,0,0.0,0.0,0.0
48756,ENSMUSG00000037815.8,Ctnna1,protein_coding,6425,39,6.070038910505836,106.87566404842754,6.753225629980111
48757,ENSMUSG00000071862.4,Lrrtm2,protein_coding,6022,0,0.0,0.0,0.0
48758,ENSMUSG00000117876.2,Gm50146,lncRNA,673,0,0.0,0.0,0.0
48759,ENSMUSG00000024357.11,Sil1,protein_coding,3436,1,0.2910360884749709,5.124295853192047,2.6145439783999564
48760,ENSMUSG00000117731.2,Gm50145,lncRNA,538,0,0.0,0.0,0.0
48761,ENSMUSG00000118184.2,Gm50144,processed_pseudogene,580,0,0.0,0.0,0.0
48762,ENSMUSG00000118386.2,Gm50149,lncRNA,478,0,0.0,0.0,0.0
48763,ENSMUSG00000062742.5,Gm5239,processed_pseudogene,365,1,2.73972602739726,48.2385768536106,5.621717158986143
48764,ENSMUSG00000117869.2,Snhg4,lncRNA,4666,1,0.2143163309044149,3.7734849017505083,2.25504289616758
48765,ENSMUSG00000117694.2,Snhg4,protein_coding,2166,0,0.0,0.0,0.0
48766,ENSMUSG00002076696.1,SNORA74,snoRNA,141,0,0.0,0.0,0.0
48767,ENSMUSG00000105743.3,Mir1949,miRNA,70,0,0.0,0.0,0.0
48768,ENSMUSG00000065649.3,Snora74a,snoRNA,196,0,0.0,0.0,0.0
48769,ENSMUSG00002075136.1,ENSMUSG00002075136,miRNA,111,0,0.0,0.0,0.0
48770,ENSMUSG00000037236.17,Matr3,protein_coding,10158,16,1.5751132112620596,27.733145188529825,4.844644016735904
48771,ENSMUSG00000102496.2,Gm36989,TEC,2160,0,0.0,0.0,0.0
48772,ENSMUSG00000118030.2,Gm50163,lncRNA,363,0,0.0,0.0,0.0
48773,ENSMUSG00000037058.17,Paip2,protein_coding,3541,4,1.1296243998870377,19.88938780182759,4.384698307339808
48774,ENSMUSG00000024354.14,Slc23a1,protein_coding,3238,0,0.0,0.0,0.0
48775,ENSMUSG00000024353.6,Mzb1,protein_coding,1215,0,0.0,0.0,0.0
48776,ENSMUSG00000117874.2,Gm50318,protein_coding,1115,0,0.0,0.0,0.0
48777,ENSMUSG00000073600.6,Prob1,protein_coding,4888,2,0.40916530278232405,7.204206444995037,3.0363637952579454
48778,ENSMUSG00000024352.13,Spata24,protein_coding,1003,0,0.0,0.0,0.0
48779,ENSMUSG00000024350.7,Dnajc18,protein_coding,5486,7,1.2759752096244987,22.466198297662253,4.552512228126081
48780,ENSMUSG00000073598.4,1700066B19Rik,protein_coding,2837,0,0.0,0.0,0.0
48781,ENSMUSG00000073599.11,Ecscr,protein_coding,1752,0,0.0,0.0,0.0
48782,ENSMUSG00000024349.11,Sting1,protein_coding,2741,0,0.0,0.0,0.0
48783,ENSMUSG00000091842.3,Gm16490,processed_pseudogene,351,0,0.0,0.0,0.0
48784,ENSMUSG00000091896.9,Ube2d2a,protein_coding,11565,1,0.08646779074794639,1.5224453568152072,1.3348230168814486
48785,ENSMUSG00000117841.2,Gm50371,lncRNA,358,0,0.0,0.0,0.0
48786,ENSMUSG00000046668.10,Cxxc5,protein_coding,3008,5,1.6622340425531914,29.267088682792338,4.919678007420076
48787,ENSMUSG00000100320.2,Gm29417,lncRNA,571,0,0.0,0.0,0.0
48788,ENSMUSG00000117840.2,Gm50399,lncRNA,835,0,0.0,0.0,0.0
48789,ENSMUSG00000118080.2,Gm41693,lncRNA,539,0,0.0,0.0,0.0
48790,ENSMUSG00000118358.2,Gm36315,lncRNA,968,0,0.0,0.0,0.0
48791,ENSMUSG00000118347.2,C330008A17Rik,lncRNA,677,0,0.0,0.0,0.0
48792,ENSMUSG00000118122.2,Gm50405,lncRNA,668,0,0.0,0.0,0.0
48793,ENSMUSG00002075971.1,ENSMUSG00002075971,miRNA,84,0,0.0,0.0,0.0
48794,ENSMUSG00000024347.17,Psd2,protein_coding,4785,1,0.2089864158829676,3.6796406586348738,2.2263977520502984
48795,ENSMUSG00000060275.15,Nrg2,protein_coding,3315,0,0.0,0.0,0.0
48796,ENSMUSG00000117852.2,4930471G03Rik,lncRNA,956,0,0.0,0.0,0.0
48797,ENSMUSG00000043991.6,Pura,protein_coding,5957,5,0.839348665435622,14.77847956317599,3.979886286781936
48798,ENSMUSG00000110185.3,Igip,protein_coding,2839,1,0.3522367030644593,6.201860004074629,2.848369555458447
48799,ENSMUSG00000046727.14,Cystm1,protein_coding,4261,2,0.4693733865289838,8.26429502537802,3.211681197290073
48800,ENSMUSG00000024346.7,Pfdn1,protein_coding,1109,4,3.606853020739405,63.506151673824604,6.011364845595684
48801,ENSMUSG00000024486.7,Hbegf,protein_coding,4834,25,5.17170045510964,91.05854650169566,6.524479759137737
48802,ENSMUSG00000118214.2,Gm50199,lncRNA,474,0,0.0,0.0,0.0
48803,ENSMUSG00000024485.17,Slc4a9,protein_coding,6403,0,0.0,0.0,0.0
48804,ENSMUSG00000024483.20,Ankhd1,protein_coding,9234,14,1.5161360190599957,26.69472901472279,4.791539517084995
48805,ENSMUSG00000085172.2,Gm6542,processed_pseudogene,772,0,0.0,0.0,0.0
48806,ENSMUSG00000117942.2,Maskbp3,protein_coding,2235,0,0.0,0.0,0.0
48807,ENSMUSG00000090264.2,Eif4ebp3,protein_coding,744,0,0.0,0.0,0.0
48808,ENSMUSG00000006050.13,Sra1,protein_coding,2279,0,0.0,0.0,0.0
48809,ENSMUSG00000117679.2,Apbb3,protein_coding,3477,0,0.0,0.0,0.0
