436D,gene_id,gene_name,gene_type,gene_length,gene_count,RPK,TPM,log2(TPM+1)
48796,ENSMUSG00000117852.2,4930471G03Rik,lncRNA,956,0,0.0,0.0,0.0
48797,ENSMUSG00000043991.6,Pura,protein_coding,5957,4,0.6714789323484975,16.448796235531425,4.125055605538181
48798,ENSMUSG00000110185.3,Igip,protein_coding,2839,0,0.0,0.0,0.0
48799,ENSMUSG00000046727.14,Cystm1,protein_coding,4261,0,0.0,0.0,0.0
48800,ENSMUSG00000024346.7,Pfdn1,protein_coding,1109,4,3.606853020739405,88.35480538779144,6.481473412544915
48801,ENSMUSG00000024486.7,Hbegf,protein_coding,4834,11,2.2755482002482417,55.74267019681774,5.826362137446504
48802,ENSMUSG00000118214.2,Gm50199,lncRNA,474,0,0.0,0.0,0.0
48803,ENSMUSG00000024485.17,Slc4a9,protein_coding,6403,0,0.0,0.0,0.0
48804,ENSMUSG00000024483.20,Ankhd1,protein_coding,9234,10,1.0829542993285683,26.52844898610047,4.782851422470789
48805,ENSMUSG00000085172.2,Gm6542,processed_pseudogene,772,0,0.0,0.0,0.0
48806,ENSMUSG00000117942.2,Maskbp3,protein_coding,2235,1,0.447427293064877,10.960344426740573,3.580187030877875
48807,ENSMUSG00000090264.2,Eif4ebp3,protein_coding,744,0,0.0,0.0,0.0
48808,ENSMUSG00000006050.13,Sra1,protein_coding,2279,5,2.1939447125932428,53.74368098675994,5.774620540236901
48809,ENSMUSG00000117679.2,Apbb3,protein_coding,3477,0,0.0,0.0,0.0
48810,ENSMUSG00000033272.13,Slc35a4,protein_coding,3275,14,4.2748091603053435,104.7173059886145,6.724067755901773
48811,ENSMUSG00000044719.6,E230025N22Rik,protein_coding,3487,0,0.0,0.0,0.0
48812,ENSMUSG00000051439.8,Cd14,protein_coding,1732,0,0.0,0.0,0.0
48813,ENSMUSG00000006850.9,Tmco6,protein_coding,3363,0,0.0,0.0,0.0
48814,ENSMUSG00000014294.5,Ndufa2,protein_coding,572,2,3.4965034965034967,85.65164263554259,6.437155193374816
48815,ENSMUSG00000024474.8,Ik,protein_coding,3629,4,1.1022320198401763,27.000683156533675,4.807390121147607
48816,ENSMUSG00000042660.9,Wdr55,protein_coding,1836,2,1.0893246187363834,26.684498686018713,4.791006492509943
48817,ENSMUSG00000044595.11,Dnd1,protein_coding,2412,0,0.0,0.0,0.0
48818,ENSMUSG00000001380.8,Hars,protein_coding,2447,4,1.634654679199019,40.04310550676776,5.359067990786257
48819,ENSMUSG00000019143.16,Hars2,protein_coding,4279,0,0.0,0.0,0.0
48820,ENSMUSG00000001383.10,Zmat2,protein_coding,2592,3,1.1574074074074074,28.35227985389488,4.875400659761627
48821,ENSMUSG00002074846.1,Vault,misc_RNA,143,0,0.0,0.0,0.0
48822,ENSMUSG00002075575.1,ENSMUSG00002075575,miRNA,110,0,0.0,0.0,0.0
48823,ENSMUSG00000063514.4,Gm6756,processed_pseudogene,1620,0,0.0,0.0,0.0
48824,ENSMUSG00000103442.6,Pcdha1,protein_coding,5353,0,0.0,0.0,0.0
48825,ENSMUSG00000103386.2,Gm37751,lncRNA,1198,0,0.0,0.0,0.0
48826,ENSMUSG00000104148.6,Pcdha2,protein_coding,5361,0,0.0,0.0,0.0
48827,ENSMUSG00000102312.2,Pcdha3,protein_coding,5332,0,0.0,0.0,0.0
48828,ENSMUSG00000104252.6,Pcdha4,protein_coding,5768,0,0.0,0.0,0.0
48829,ENSMUSG00000102634.2,Gm38225,lncRNA,393,0,0.0,0.0,0.0
48830,ENSMUSG00000103458.2,Gm42416,protein_coding,2856,0,0.0,0.0,0.0
48831,ENSMUSG00000103092.2,Pcdha5,protein_coding,5206,0,0.0,0.0,0.0
48832,ENSMUSG00000103384.2,Gm37753,lncRNA,439,0,0.0,0.0,0.0
48833,ENSMUSG00000103707.6,Pcdha6,protein_coding,5367,0,0.0,0.0,0.0
48834,ENSMUSG00000102836.2,Gm37013,protein_coding,313,0,0.0,0.0,0.0
48835,ENSMUSG00000104318.2,Pcdha7,protein_coding,5337,0,0.0,0.0,0.0
48836,ENSMUSG00000103125.2,Gm37388,protein_coding,429,0,0.0,0.0,0.0
48837,ENSMUSG00000104240.2,Gm36858,unprocessed_pseudogene,2391,0,0.0,0.0,0.0
48838,ENSMUSG00000103800.2,Pcdha8,protein_coding,5338,0,0.0,0.0,0.0
48839,ENSMUSG00000103770.2,Pcdha9,protein_coding,5341,0,0.0,0.0,0.0
48840,ENSMUSG00000007440.11,Pcdha11,protein_coding,5359,0,0.0,0.0,0.0
48841,ENSMUSG00000073594.4,Gm10545,lncRNA,4969,0,0.0,0.0,0.0
48842,ENSMUSG00000102206.6,Pcdha11,protein_coding,7535,0,0.0,0.0,0.0
48843,ENSMUSG00000103601.2,Gm18150,unprocessed_pseudogene,645,0,0.0,0.0,0.0
48844,ENSMUSG00000103310.2,Pcdha12,protein_coding,5335,0,0.0,0.0,0.0
48845,ENSMUSG00000102232.2,Gm19035,transcribed_processed_pseudogene,2464,0,0.0,0.0,0.0
48846,ENSMUSG00000103255.2,Pcdhac1,protein_coding,5419,0,0.0,0.0,0.0
48847,ENSMUSG00000102697.2,Pcdhac2,protein_coding,5888,0,0.0,0.0,0.0
48848,ENSMUSG00000097430.3,Gm10544,lncRNA,5051,0,0.0,0.0,0.0
48849,ENSMUSG00000103456.2,Gm38097,lncRNA,439,0,0.0,0.0,0.0
48850,ENSMUSG00000051663.5,Pcdhb1,protein_coding,2588,0,0.0,0.0,0.0
48851,ENSMUSG00000051599.5,Pcdhb2,protein_coding,2813,2,0.7109847138286527,17.416544467660987,4.20293048601049
48852,ENSMUSG00000045498.2,Pcdhb3,protein_coding,3787,0,0.0,0.0,0.0
48853,ENSMUSG00000104264.2,Gm18529,processed_pseudogene,1257,1,0.7955449482895784,19.487963240863312,4.356704664480101
48854,ENSMUSG00000045689.4,Pcdhb4,protein_coding,3718,0,0.0,0.0,0.0
48855,ENSMUSG00000063687.4,Pcdhb5,protein_coding,3535,9,2.545968882602546,62.36699523165108,5.985659701595184
48856,ENSMUSG00000051678.5,Pcdhb6,protein_coding,3754,0,0.0,0.0,0.0
48857,ENSMUSG00000045062.5,Pcdhb7,protein_coding,3501,5,1.4281633818908883,34.98481832871347,5.1693164697349125
48858,ENSMUSG00000045876.5,Pcdhb8,protein_coding,3484,1,0.2870264064293915,7.0311049924699125,3.0055985005049215
48859,ENSMUSG00000051242.2,Pcdhb9,protein_coding,3055,0,0.0,0.0,0.0
48860,ENSMUSG00000045657.4,Pcdhb10,protein_coding,2851,0,0.0,0.0,0.0
48861,ENSMUSG00000051486.6,Pcdhb11,protein_coding,4419,2,0.4525910839556461,11.08683855793853,3.5953650364784586
48862,ENSMUSG00000103985.2,Gm37446,lncRNA,4136,0,0.0,0.0,0.0
48863,ENSMUSG00000103483.2,Gm20162,processed_pseudogene,871,0,0.0,0.0,0.0
48864,ENSMUSG00000043458.6,Pcdhb12,protein_coding,3034,0,0.0,0.0,0.0
48865,ENSMUSG00000047307.3,Pcdhb13,protein_coding,3710,0,0.0,0.0,0.0
48866,ENSMUSG00000044043.5,Pcdhb14,protein_coding,8695,3,0.3450258769407705,8.45188146995923,3.2406015375032298
48867,ENSMUSG00000047033.3,Pcdhb15,protein_coding,2801,1,0.3570153516601214,8.74558007631745,3.284748060118347
48868,ENSMUSG00000047910.7,Pcdhb16,protein_coding,5225,0,0.0,0.0,0.0
48869,ENSMUSG00000046387.6,Pcdhb17,protein_coding,4660,0,0.0,0.0,0.0
48870,ENSMUSG00000048347.6,Pcdhb18,protein_coding,5041,0,0.0,0.0,0.0
48871,ENSMUSG00000043313.7,Pcdhb19,protein_coding,7138,2,0.2801905295601009,6.863650824815124,2.9751992621042676
48872,ENSMUSG00000046191.8,Pcdhb20,protein_coding,3559,0,0.0,0.0,0.0
48873,ENSMUSG00000044022.6,Pcdhb21,protein_coding,4705,1,0.21253985122210414,5.206454791448497,2.63376941735121
48874,ENSMUSG00000073591.5,Pcdhb22,protein_coding,6609,1,0.15130882130428203,3.7065168397284274,2.2346597568500988
48875,ENSMUSG00000104225.2,4930517L18Rik,lncRNA,482,0,0.0,0.0,0.0
48876,ENSMUSG00000050304.5,Slc25a2,protein_coding,1346,0,0.0,0.0,0.0
48877,ENSMUSG00000051316.9,Taf7,protein_coding,3302,0,0.0,0.0,0.0
48878,ENSMUSG00000102827.2,Gm8242,transcribed_processed_pseudogene,1740,0,0.0,0.0,0.0
48879,ENSMUSG00000073590.4,3222401L13Rik,lncRNA,6292,0,0.0,0.0,0.0
48880,ENSMUSG00000103144.2,Pcdhga1,protein_coding,5366,0,0.0,0.0,0.0
48881,ENSMUSG00000103956.2,Gm37118,lncRNA,406,0,0.0,0.0,0.0
48882,ENSMUSG00000103332.2,Pcdhga2,protein_coding,4689,0,0.0,0.0,0.0
48883,ENSMUSG00000104346.2,Pcdhga3,protein_coding,4720,0,0.0,0.0,0.0
48884,ENSMUSG00000103037.2,Pcdhgb1,protein_coding,5776,0,0.0,0.0,0.0
48885,ENSMUSG00000103677.2,Pcdhga4,protein_coding,4727,1,0.2115506663845991,5.182223353874588,2.628125777409709
48886,ENSMUSG00000102748.2,Pcdhgb2,protein_coding,4882,1,0.20483408439164277,5.017691477624986,2.5892101427114125
48887,ENSMUSG00000103567.2,Pcdhga5,protein_coding,4664,1,0.21440823327615782,5.25222336916063,2.6443693214955726
48888,ENSMUSG00000118501.2,Gm53048,unprocessed_pseudogene,1516,0,0.0,0.0,0.0
48889,ENSMUSG00000088493.3,Gm24401,snoRNA,91,0,0.0,0.0,0.0
48890,ENSMUSG00000103793.2,Pcdhga6,protein_coding,4733,0,0.0,0.0,0.0
48891,ENSMUSG00000104512.2,Gm37165,lncRNA,1463,0,0.0,0.0,0.0
48892,ENSMUSG00000103472.2,Pcdhga7,protein_coding,5217,0,0.0,0.0,0.0
48893,ENSMUSG00000103585.2,Pcdhgb4,protein_coding,5812,0,0.0,0.0,0.0
48894,ENSMUSG00000103897.2,Pcdhga8,protein_coding,4730,0,0.0,0.0,0.0
48895,ENSMUSG00000103749.2,Pcdhgb5,protein_coding,6733,0,0.0,0.0,0.0
48896,ENSMUSG00000102440.2,Pcdhga9,protein_coding,5586,0,0.0,0.0,0.0
48897,ENSMUSG00000103088.2,Pcdhgb6,protein_coding,4684,0,0.0,0.0,0.0
48898,ENSMUSG00000097330.3,Gm26672,lncRNA,6918,0,0.0,0.0,0.0
48899,ENSMUSG00000102222.2,Pcdhga10,protein_coding,4732,0,0.0,0.0,0.0
48900,ENSMUSG00000104063.2,Pcdhgb7,protein_coding,4713,0,0.0,0.0,0.0
48901,ENSMUSG00000102742.2,Pcdhga11,protein_coding,4756,0,0.0,0.0,0.0
48902,ENSMUSG00000103081.4,Pcdhgb8,polymorphic_pseudogene,4615,0,0.0,0.0,0.0
48903,ENSMUSG00000102428.2,Pcdhga12,protein_coding,6664,0,0.0,0.0,0.0
48904,ENSMUSG00000103309.2,BC037039,lncRNA,2205,0,0.0,0.0,0.0
48905,ENSMUSG00000102918.2,Pcdhgc3,protein_coding,5499,18,3.273322422258593,80.18451650986965,6.343132698105255
48906,ENSMUSG00000023036.15,Pcdhgc4,protein_coding,5596,0,0.0,0.0,0.0
48907,ENSMUSG00000102543.6,Pcdhgc5,protein_coding,7627,0,0.0,0.0,0.0
48908,ENSMUSG00000102828.6,Gm38182,lncRNA,1530,0,0.0,0.0,0.0
48909,ENSMUSG00000102713.2,Gm29994,lncRNA,1193,0,0.0,0.0,0.0
48910,ENSMUSG00000024456.17,Diaph1,protein_coding,6339,6,0.946521533364884,23.186341499067844,4.596120654187724
48911,ENSMUSG00000098706.3,Mir6979,miRNA,56,0,0.0,0.0,0.0
48912,ENSMUSG00000117686.2,Gm50122,processed_pseudogene,318,0,0.0,0.0,0.0
48913,ENSMUSG00000024454.17,Hdac3,protein_coding,4054,7,1.7266896891958559,42.29762914562314,5.436216124146599
48914,ENSMUSG00000044024.17,Rell2,protein_coding,3340,0,0.0,0.0,0.0
48915,ENSMUSG00000038524.14,Fchsd1,protein_coding,5473,2,0.36543029417138684,8.951715619866684,3.3149452596174305
48916,ENSMUSG00000024451.10,Arap3,protein_coding,7967,0,0.0,0.0,0.0
48917,ENSMUSG00000098608.3,Mir6981,miRNA,115,0,0.0,0.0,0.0
48918,ENSMUSG00000098297.3,Mir6980,miRNA,59,0,0.0,0.0,0.0
48919,ENSMUSG00000118056.2,Gm30093,lncRNA,381,0,0.0,0.0,0.0
48920,ENSMUSG00000051375.16,Pcdh1,protein_coding,8797,8,0.9094009321359554,22.277021524397117,4.54083456091323
48921,ENSMUSG00000089983.3,2010320O07Rik,lncRNA,603,0,0.0,0.0,0.0
48922,ENSMUSG00000097080.9,1700086O06Rik,lncRNA,2027,0,0.0,0.0,0.0
48923,ENSMUSG00000066475.7,Gm10268,processed_pseudogene,555,0,0.0,0.0,0.0
48924,ENSMUSG00000024442.7,Dele1,protein_coding,7381,11,1.4903129657228018,36.50725751678864,5.2290978737071985
48925,ENSMUSG00000024440.14,Pcdh12,protein_coding,6058,0,0.0,0.0,0.0
48926,ENSMUSG00000060450.15,Rnf14,protein_coding,4778,10,2.092925910422771,51.26908705266885,5.707886055867019
48927,ENSMUSG00000089296.4,Gm23205,snRNA,103,0,0.0,0.0,0.0
48928,ENSMUSG00000052102.16,Gnpda1,protein_coding,4311,0,0.0,0.0,0.0
48929,ENSMUSG00002076358.1,5S_rRNA,rRNA,97,0,0.0,0.0,0.0
48930,ENSMUSG00000118140.2,Gm4949,processed_pseudogene,1098,0,0.0,0.0,0.0
48931,ENSMUSG00000024425.5,Ndfip1,protein_coding,6331,14,2.2113410203759276,54.16982737525074,5.785807561215551
48932,ENSMUSG00000117986.2,Gm50344,processed_pseudogene,379,0,0.0,0.0,0.0
48933,ENSMUSG00000118112.2,Gm50349,processed_pseudogene,241,0,0.0,0.0,0.0
48934,ENSMUSG00000118296.2,Gm19100,processed_pseudogene,606,1,1.6501650165016502,40.423052464959035,5.3723619645683796
48935,ENSMUSG00000024427.8,Spry4,protein_coding,4755,5,1.0515247108307046,25.758538163790934,4.741927397658368
48936,ENSMUSG00002075777.1,ENSMUSG00002075777,misc_RNA,71,0,0.0,0.0,0.0
48937,ENSMUSG00002076038.1,ENSMUSG00002076038,misc_RNA,119,0,0.0,0.0,0.0
48938,ENSMUSG00000118257.2,9630014M24Rik,lncRNA,5174,0,0.0,0.0,0.0
48939,ENSMUSG00000118193.2,Arhgap26,protein_coding,570,0,0.0,0.0,0.0
48940,ENSMUSG00000099488.2,Gm19774,processed_pseudogene,114,0,0.0,0.0,0.0
48941,ENSMUSG00000083766.2,Gm15335,processed_pseudogene,411,0,0.0,0.0,0.0
48942,ENSMUSG00000081773.2,Gm8302,processed_pseudogene,852,0,0.0,0.0,0.0
48943,ENSMUSG00000036585.17,Fgf1,protein_coding,5463,0,0.0,0.0,0.0
48944,ENSMUSG00000117994.2,Gm5820,lncRNA,2438,0,0.0,0.0,0.0
48945,ENSMUSG00000036452.19,Arhgap26,protein_coding,9723,0,0.0,0.0,0.0
48946,ENSMUSG00000086991.2,Gm15334,lncRNA,325,0,0.0,0.0,0.0
48947,ENSMUSG00000086312.2,Gm15336,lncRNA,1571,0,0.0,0.0,0.0
48948,ENSMUSG00000082287.2,Gm15333,processed_pseudogene,364,0,0.0,0.0,0.0
48949,ENSMUSG00000085289.2,Gm15337,lncRNA,3888,0,0.0,0.0,0.0
48950,ENSMUSG00000024431.16,Nr3c1,protein_coding,7684,22,2.8630921395106714,70.13536380307572,6.152495045724159
48951,ENSMUSG00000117922.2,Gm50397,lncRNA,672,0,0.0,0.0,0.0
48952,ENSMUSG00000118117.2,Gm30961,lncRNA,690,0,0.0,0.0,0.0
48953,ENSMUSG00000117983.2,Gm50398,TEC,2407,0,0.0,0.0,0.0
48954,ENSMUSG00000051732.3,Pabpc2,protein_coding,2586,0,0.0,0.0,0.0
48955,ENSMUSG00000118015.2,Gm41708,lncRNA,852,0,0.0,0.0,0.0
48956,ENSMUSG00000118042.2,Gm50395,lncRNA,1177,0,0.0,0.0,0.0
48957,ENSMUSG00000117838.2,Gm50396,lncRNA,618,0,0.0,0.0,0.0
48958,ENSMUSG00000024487.6,Yipf5,protein_coding,3842,4,1.041124414367517,25.5037686556639,4.728125610573203
48959,ENSMUSG00000117674.2,Gm31087,lncRNA,647,0,0.0,0.0,0.0
48960,ENSMUSG00000051401.8,Kctd16,protein_coding,3477,0,0.0,0.0,0.0
48961,ENSMUSG00000117943.2,Gm50403,TEC,5583,0,0.0,0.0,0.0
48962,ENSMUSG00000118315.2,Gm31019,lncRNA,992,0,0.0,0.0,0.0
48963,ENSMUSG00000118202.2,C030017B01Rik,lncRNA,3241,0,0.0,0.0,0.0
48964,ENSMUSG00000117847.2,Gm31205,lncRNA,568,0,0.0,0.0,0.0
48965,ENSMUSG00000095150.4,Rps19-ps13,processed_pseudogene,441,0,0.0,0.0,0.0
48966,ENSMUSG00002076547.1,7SK,misc_RNA,305,0,0.0,0.0,0.0
48967,ENSMUSG00000118091.2,Gm50407,processed_pseudogene,929,0,0.0,0.0,0.0
48968,ENSMUSG00002075393.1,7SK,misc_RNA,274,0,0.0,0.0,0.0
48969,ENSMUSG00002075105.1,ENSMUSG00002075105,miRNA,91,0,0.0,0.0,0.0
48970,ENSMUSG00000118299.2,Gm50408,processed_pseudogene,174,0,0.0,0.0,0.0
48971,ENSMUSG00000117677.2,Gm50409,processed_pseudogene,848,0,0.0,0.0,0.0
48972,ENSMUSG00000117708.2,Gm18530,processed_pseudogene,1024,0,0.0,0.0,0.0
48973,ENSMUSG00000117745.2,Gm50410,lncRNA,999,0,0.0,0.0,0.0
48974,ENSMUSG00000056671.8,Prelid2,protein_coding,1175,0,0.0,0.0,0.0
48975,ENSMUSG00000118266.2,Gm18371,processed_pseudogene,735,0,0.0,0.0,0.0
48976,ENSMUSG00000073574.5,Grxcr2,protein_coding,1998,0,0.0,0.0,0.0
48977,ENSMUSG00000057719.12,Sh3rf2,protein_coding,5634,0,0.0,0.0,0.0
48978,ENSMUSG00000034339.9,Cstdc7,processed_pseudogene,294,0,0.0,0.0,0.0
48979,ENSMUSG00000059455.4,Plac8l1,protein_coding,900,0,0.0,0.0,0.0
48980,ENSMUSG00000117660.2,Gm18086,processed_pseudogene,669,0,0.0,0.0,0.0
48981,ENSMUSG00000117753.2,Gm5504,processed_pseudogene,605,0,0.0,0.0,0.0
48982,ENSMUSG00000024493.10,Lars,protein_coding,5368,16,2.9806259314456036,73.01451503357728,6.209736321216416
48983,ENSMUSG00000096699.2,Rps19-ps4,processed_pseudogene,438,0,0.0,0.0,0.0
48984,ENSMUSG00000117662.2,Gm4013,lncRNA,816,0,0.0,0.0,0.0
48985,ENSMUSG00000024491.17,Rbm27,protein_coding,6643,10,1.5053439710973957,36.875462582816766,5.243191603588077
48986,ENSMUSG00002075016.1,ENSMUSG00002075016,miRNA,63,0,0.0,0.0,0.0
48987,ENSMUSG00000024497.5,Pou4f3,protein_coding,2399,0,0.0,0.0,0.0
48988,ENSMUSG00000056849.7,Gm16415,processed_pseudogene,489,0,0.0,0.0,0.0
48989,ENSMUSG00000118058.2,Gm3631,processed_pseudogene,665,0,0.0,0.0,0.0
48990,ENSMUSG00000024498.17,Tcerg1,protein_coding,8302,20,2.409058058299205,59.01317705074724,5.907207401917795
48991,ENSMUSG00002076197.1,ENSMUSG00002076197,misc_RNA,156,0,0.0,0.0,0.0
48992,ENSMUSG00000042816.5,Gpr151,protein_coding,1772,0,0.0,0.0,0.0
48993,ENSMUSG00000117719.2,Gm50214,lncRNA,705,0,0.0,0.0,0.0
48994,ENSMUSG00000117882.2,Gm50213,processed_pseudogene,352,0,0.0,0.0,0.0
48995,ENSMUSG00000117926.2,C030004G16Rik,lncRNA,1671,0,0.0,0.0,0.0
48996,ENSMUSG00000024500.21,Ppp2r2b,protein_coding,4035,0,0.0,0.0,0.0
48997,ENSMUSG00000084959.2,4933407I08Rik,lncRNA,1294,0,0.0,0.0,0.0
48998,ENSMUSG00000117792.2,4930588A03Rik,lncRNA,3036,0,0.0,0.0,0.0
48999,ENSMUSG00000119082.1,U6,snRNA,107,0,0.0,0.0,0.0
49000,ENSMUSG00000048188.7,Gm8181,processed_pseudogene,666,0,0.0,0.0,0.0
49001,ENSMUSG00000039954.10,Stk32a,protein_coding,8271,0,0.0,0.0,0.0
49002,ENSMUSG00000024501.21,Dpysl3,protein_coding,6608,49,7.415254237288136,181.64680991139434,7.512912745745649
49003,ENSMUSG00000097891.2,Gm3650,unprocessed_pseudogene,747,0,0.0,0.0,0.0
49004,ENSMUSG00000043424.11,Eif3j2,protein_coding,2379,0,0.0,0.0,0.0
49005,ENSMUSG00002076479.1,ENSMUSG00002076479,miRNA,74,0,0.0,0.0,0.0
49006,ENSMUSG00000118018.2,RP23-131O22.4,lncRNA,3704,0,0.0,0.0,0.0
49007,ENSMUSG00000024502.11,Jakmip2,protein_coding,10743,0,0.0,0.0,0.0
49008,ENSMUSG00000024503.4,Spink1,protein_coding,729,0,0.0,0.0,0.0
49009,ENSMUSG00002075964.1,7SK,misc_RNA,313,0,0.0,0.0,0.0
49010,ENSMUSG00000038791.15,Scgb3a2,protein_coding,880,0,0.0,0.0,0.0
49011,ENSMUSG00000071858.5,Gm94,protein_coding,748,0,0.0,0.0,0.0
49012,ENSMUSG00000117902.2,Gm41715,lncRNA,663,0,0.0,0.0,0.0
49013,ENSMUSG00000118043.2,Gm50206,TEC,2777,0,0.0,0.0,0.0
49014,ENSMUSG00000118006.2,Gm50207,lncRNA,933,0,0.0,0.0,0.0
49015,ENSMUSG00000055561.10,Spink5,protein_coding,4785,0,0.0,0.0,0.0
49016,ENSMUSG00000051050.11,Spink14,protein_coding,3984,0,0.0,0.0,0.0
49017,ENSMUSG00000118199.2,Gm8390,processed_pseudogene,607,0,0.0,0.0,0.0
49018,ENSMUSG00000055095.4,Spink6,protein_coding,901,0,0.0,0.0,0.0
49019,ENSMUSG00000061144.7,Spink12,protein_coding,1007,0,0.0,0.0,0.0
49020,ENSMUSG00000110628.2,Gm37797,protein_coding,815,0,0.0,0.0,0.0
49021,ENSMUSG00000069385.11,Gm10267,protein_coding,365,0,0.0,0.0,0.0
49022,ENSMUSG00000053729.5,Spinkl,protein_coding,596,0,0.0,0.0,0.0
49023,ENSMUSG00000073573.7,Spink11,protein_coding,2484,0,0.0,0.0,0.0
49024,ENSMUSG00000073572.3,Gm10542,protein_coding,273,0,0.0,0.0,0.0
49025,ENSMUSG00000038071.4,Npy6r,protein_coding,2567,0,0.0,0.0,0.0
49026,ENSMUSG00000117919.2,Gm41717,lncRNA,1208,0,0.0,0.0,0.0
49027,ENSMUSG00000024471.13,Myot,protein_coding,2209,0,0.0,0.0,0.0
49028,ENSMUSG00000024472.10,Dcp2,protein_coding,8702,5,0.5745805561939784,14.075137780834968,3.9140992827386905
49029,ENSMUSG00000071856.11,Mcc,protein_coding,14577,17,1.1662207587295055,28.568174967003365,4.885973293796761
49030,ENSMUSG00000097610.3,A930012L18Rik,lncRNA,2477,0,0.0,0.0,0.0
49031,ENSMUSG00000117832.2,Gm50263,processed_pseudogene,178,0,0.0,0.0,0.0
49032,ENSMUSG00000107325.2,Gm43425,TEC,3291,0,0.0,0.0,0.0
49033,ENSMUSG00000034653.12,Ythdc2,protein_coding,8878,0,0.0,0.0,0.0
49034,ENSMUSG00000118013.2,Gm31706,lncRNA,3529,0,0.0,0.0,0.0
49035,ENSMUSG00000118188.2,Gm50123,processed_pseudogene,244,0,0.0,0.0,0.0
49036,ENSMUSG00000117929.2,Gm6663,processed_pseudogene,973,0,0.0,0.0,0.0
49037,ENSMUSG00000098244.2,Gm26928,processed_pseudogene,572,0,0.0,0.0,0.0
49038,ENSMUSG00000118034.2,Gm4839,processed_pseudogene,623,0,0.0,0.0,0.0
49039,ENSMUSG00000118143.2,Gm50124,processed_pseudogene,274,0,0.0,0.0,0.0
49040,ENSMUSG00000054477.17,Kcnn2,protein_coding,7468,0,0.0,0.0,0.0
49041,ENSMUSG00000073569.3,Gm10540,processed_pseudogene,285,0,0.0,0.0,0.0
49042,ENSMUSG00000117844.2,Gm18652,processed_pseudogene,565,0,0.0,0.0,0.0
49043,ENSMUSG00000118074.2,Gm31907,transcribed_processed_pseudogene,1656,0,0.0,0.0,0.0
49044,ENSMUSG00000098284.9,A330093E20Rik,lncRNA,3329,0,0.0,0.0,0.0
49045,ENSMUSG00000118037.2,Gm50125,processed_pseudogene,487,0,0.0,0.0,0.0
49046,ENSMUSG00000088649.3,Gm26262,snoRNA,127,0,0.0,0.0,0.0
49047,ENSMUSG00000104009.2,Gm38337,TEC,599,0,0.0,0.0,0.0
49048,ENSMUSG00000033949.13,Trim36,protein_coding,4933,1,0.20271639975674033,4.9658158917018405,2.576719456012521
49049,ENSMUSG00000103616.2,1700018A14Rik,TEC,711,0,0.0,0.0,0.0
49050,ENSMUSG00000024477.5,Pggt1b,protein_coding,11749,1,0.08511362669163333,2.084974873926732,1.625258739161105
49051,ENSMUSG00000071855.6,Ccdc112,protein_coding,4477,2,0.4467277194549922,10.943207412894875,3.578118427074349
49052,ENSMUSG00000117742.2,4930415P13Rik,TEC,534,0,0.0,0.0,0.0
49053,ENSMUSG00000118282.2,Gm4840,processed_pseudogene,1810,1,0.5524861878453039,13.533905963406177,3.8613505718948895
49054,ENSMUSG00000118002.2,Gm4107,lncRNA,923,0,0.0,0.0,0.0
49055,ENSMUSG00002075435.1,ENSMUSG00002075435,miRNA,121,0,0.0,0.0,0.0
49056,ENSMUSG00000046487.7,Mospd4,processed_pseudogene,576,0,0.0,0.0,0.0
49057,ENSMUSG00002076599.1,U6,snRNA,94,0,0.0,0.0,0.0
49058,ENSMUSG00000118116.2,Gm3720,processed_pseudogene,791,0,0.0,0.0,0.0
49059,ENSMUSG00000033319.6,Fem1c,protein_coding,5726,6,1.0478519035976248,25.668567719628196,4.7370684394883575
49060,ENSMUSG00000056130.11,Ticam2,protein_coding,5792,0,0.0,0.0,0.0
49061,ENSMUSG00000033184.15,Tmed7,protein_coding,8839,22,2.488969340423125,60.970713368348676,5.953514670701409
49062,ENSMUSG00000057561.11,Eif1a,protein_coding,4168,13,3.1190019193857963,76.40422440473783,6.274340399777149
49063,ENSMUSG00000117780.2,Gm3734,lncRNA,2424,0,0.0,0.0,0.0
49064,ENSMUSG00000033022.9,Cdo1,protein_coding,1644,0,0.0,0.0,0.0
49065,ENSMUSG00000032905.6,Atg12,protein_coding,7711,5,0.6484243288808196,15.884042143538567,4.077588430349748
49066,ENSMUSG00000024480.10,Ap3s1,protein_coding,2399,1,0.4168403501458941,10.211075362136379,3.486852762434194
49067,ENSMUSG00000117429.2,A430019L02Rik,TEC,3421,0,0.0,0.0,0.0
49068,ENSMUSG00000117599.2,Gm49971,TEC,4895,0,0.0,0.0,0.0
49069,ENSMUSG00000117372.2,Gm49972,TEC,1747,0,0.0,0.0,0.0
49070,ENSMUSG00000024481.6,Lvrn,protein_coding,5275,0,0.0,0.0,0.0
49071,ENSMUSG00000119886.1,U6,snRNA,107,0,0.0,0.0,0.0
49072,ENSMUSG00000117630.2,Gm49973,processed_pseudogene,368,0,0.0,0.0,0.0
49073,ENSMUSG00000073568.3,Arl14epl,protein_coding,2257,0,0.0,0.0,0.0
49074,ENSMUSG00000117411.2,Gm3744,processed_pseudogene,370,0,0.0,0.0,0.0
49075,ENSMUSG00000117588.2,Gm49974,lncRNA,600,0,0.0,0.0,0.0
49076,ENSMUSG00000042705.10,Commd10,protein_coding,7367,3,0.407221392697163,9.97544582344177,3.4562076382202256
49077,ENSMUSG00000087857.3,Gm22791,snoRNA,145,0,0.0,0.0,0.0
